"State Name","County Name","county","Rent_At_Level","Gap","Total","At_This_Level","Above_This_Level","Vacant","Substandard","Substandard_Vacant","eli","vli","li","Gap_No_Assisted","Per100","Per100_No_Assisted","units","unitsnoasst"
Alabama,Franklin County,01059,Extremely low (0-30% AMI),475.70611183,838.1881231,345.30602514,420.33073255,34.764195925,4.3970524491,13.191157347,374,183,77,849.70611183,43.245901639,-1.374153178,362.48201127,-11.51798873
Alabama,Geneva County,01061,Middle (81-120%),405.78868679,532.64460528,95.624892867,137.6955528,31.231025617,0,0,250,74,22,405.78868679,23.816240177,23.816240177,126.85591848,126.85591848
Alabama,Geneva County,01061,High (over 120%),516.8681078,641.25559471,57.310541853,0,75.340824683,8.2638796305,0,250,74,22,516.8681078,19.39748954,19.39748954,124.38748691,124.38748691
Alabama,Geneva County,01061,Very low (31-50%),-79.52642605,560.87058375,525.34663365,362.00085706,123.20693267,2.1464622417,6.0100942767,250,74,22,-5.526426055,114.17910448,100.98532999,640.39700981,566.39700981
Alabama,Geneva County,01061,Low (51-80%),-281.2938768,447.53737739,537.79611466,622.79601943,204.02123607,1.6098466813,11.376249881,250,74,22,-259.2938768,162.85371703,157.9379265,728.83125417,706.83125417
Alabama,Geneva County,01061,Extremely low (0-30% AMI),397.8467765,662.39824779,247.48709647,258.64870012,17.064374821,0,0,250,74,22,647.8467765,39.938431627,2.1967858969,264.55147129,14.551471288
Alabama,Greene County,01063,Low (51-80%),-35.55552189,105.73943342,135.82487502,29.760945311,8.7613997879,3.291319497,0,169,53,21,-14.55552189,133.62560281,113.76546234,141.29495531,120.29495531
Alabama,Greene County,01063,Middle (81-120%),58.270262082,83.58097258,25.310710498,2.9668232086,,0,,169,53,21,58.270262082,30.282861897,30.282861897,25.310710498,25.310710498
Alabama,Greene County,01063,Very low (31-50%),-8.761399788,140.55324951,163.17527647,129.5203757,7.0925617331,13.860627178,7.0925617331,169,53,21,44.238600212,106.23350923,68.525380689,149.3146493,96.314649296
Alabama,Greene County,01063,High (over 120%),67.727011059,70.74019088,3.0131798212,0,,0,,169,53,21,67.727011059,4.2595019659,4.2595019659,3.0131798212,3.0131798212
Alabama,Greene County,01063,Extremely low (0-30% AMI),199.84335707,295.56976216,92.38872898,114.22269353,11.450083321,0,8.112407211,169,53,21,368.84335707,32.387076537,-24.7906262,95.72640509,-73.27359491
Alabama,Hale County,01065,Middle (81-120%),79.407514013,113.89956067,34.49204666,4.0430237843,,0,,105,43,18,79.407514013,30.282861897,30.282861897,34.49204666,34.49204666
Alabama,Hale County,01065,Low (51-80%),-48.45311316,144.09589456,185.09468262,40.556582336,11.939554613,4.4852295107,0,105,43,18,-30.45311316,133.62560281,121.13392145,192.54900773,174.54900773
Alabama,Hale County,01065,Extremely low (0-30% AMI),272.33555522,402.78624451,125.90228753,155.65641569,15.603544917,0,11.05514316,105,43,18,377.33555522,32.387076537,6.318659,130.45068929,25.45068929
Alabama,Hale County,01065,Very low (31-50%),-11.93955461,191.53825178,222.36630814,176.50325708,9.6653537343,18.888501742,9.6653537343,105,43,18,31.060445387,106.23350923,83.783685453,203.47780639,160.47780639
Alabama,Hale County,01065,High (over 120%),92.294652325,96.400848356,4.1061960309,0,,0,,105,43,18,92.294652325,4.2595019659,4.2595019659,4.1061960309,4.1061960309
Alabama,Henry County,01067,High (over 120%),216.92867346,269.13389201,24.053137796,0,31.620417103,3.4683363489,0,118,83,23,216.92867346,19.39748954,19.39748954,52.205218551,52.205218551
Alabama,Henry County,01067,Middle (81-120%),170.30882773,223.55004285,40.133606323,57.790591372,13.107608799,0,0,118,83,23,170.30882773,23.816240177,23.816240177,53.241215122,53.241215122
Alabama,Henry County,01067,Very low (31-50%),-33.37710694,235.39643843,220.48709647,151.93114941,51.709741929,0.9008665841,2.5224264356,118,83,23,49.622893058,114.17910448,78.919437614,268.77354538,185.77354538
Alabama,Henry County,01067,Extremely low (0-30% AMI),166.97562137,278.00742786,103.86991715,108.55442339,7.1618893439,0,0,118,83,23,284.97562137,39.938431627,-2.506477456,111.03180649,-6.968193505
Alabama,Henry County,01067,Low (51-80%),-118.0585659,187.83068279,225.71212265,261.38643939,85.627368822,0.6756499381,4.7745928959,118,83,23,-95.05856585,162.85371703,150.60864628,305.88924864,282.88924864
Alabama,Houston County,01069,Middle (81-120%),2149.5638511,2821.5512808,506.5489001,729.40767546,165.43852966,0,0,999,383,66,2149.5638511,23.816240177,23.816240177,671.98742977,671.98742977
Alabama,Houston County,01069,Extremely low (0-30% AMI),2107.493572,3508.8886773,1311.0008571,1370.1266546,90.394248167,0,0,999,383,66,3106.493572,39.938431627,11.467878928,1401.3951052,402.39510523
Alabama,Houston County,01069,High (over 120%),2737.9792401,3396.8907723,303.58822969,0,399.09913342,43.775830873,0,999,383,66,2737.9792401,19.39748954,19.39748954,658.91153224,658.91153224
Alabama,Houston County,01069,Low (51-80%),-1490.083802,2370.7170746,2848.8401105,3299.1057994,1080.751357,8.527759261,60.262832111,999,383,66,-1424.083802,162.85371703,160.06974923,3860.8008761,3794.8008761
Alabama,Houston County,01069,Very low (31-50%),-421.2713075,2971.0713265,2782.8921055,1917.6087992,652.65784211,11.370345681,31.836967908,999,383,66,-38.27130749,114.17910448,101.28813156,3392.342634,3009.342634
Alabama,Jackson County,01071,Extremely low (0-30% AMI),503.91443539,1205.0753783,556.22555297,1291.9406286,144.93538999,0,0,363,174,75,866.91443539,58.183990442,28.061393423,701.16094296,338.16094296
Alabama,Jackson County,01071,Very low (31-50%),-695.8818393,688.6830617,379.61554133,1282.8221769,1068.7785215,0,63.829161816,363,174,75,-521.8818393,201.04529617,175.77968276,1384.564901,1210.564901
Alabama,Jackson County,01071,Middle (81-120%),1317.3763097,1418.6391153,101.26280559,0,,0,,363,174,75,1317.3763097,7.1380243572,7.1380243572,101.26280559,101.26280559
Alabama,Jackson County,01071,High (over 120%),881.61030268,900.80704307,93.58410943,0,19.196740396,93.58410943,0,363,174,75,881.61030268,2.1310602025,2.1310602025,19.196740396,19.196740396
Alabama,Jackson County,01071,Low (51-80%),-316.7462165,1378.8058789,1161.4027939,725.15686845,912.32508731,0,378.1757858,363,174,75,-241.7462165,122.97250261,117.53301318,1695.5520955,1620.5520955
Alabama,Jefferson County,01073,Low (51-80%),-14504,17146,26624,16960,5777,0,751,10398,2819,637,-13867,184.59115829,180.87600607,31650,31013
Alabama,Jefferson County,01073,Middle (81-120%),7227,13976,6710,7158,521,482,0,10398,2819,637,7227,48.289925587,48.289925587,6749,6749
Alabama,Jefferson County,01073,Extremely low (0-30% AMI),19668,30341,10391,6386,537,152,103,10398,2819,637,30066,35.17682344,0.9063643255,10673,275
Alabama,Jefferson County,01073,High (over 120%),16320,19807,3232,0,910,108,547,10398,2819,637,16320,17.604887161,17.604887161,3487,3487
Alabama,Jefferson County,01073,Very low (31-50%),823,16116,12796,7129,2743,78,168,10398,2819,637,3642,94.893273765,77.401340283,15293,12474
Alabama,Lamar County,01075,High (over 120%),183.77853261,183.77853261,,,,,,194,121,69,183.77853261,0,0,0,0
Alabama,Lamar County,01075,Very low (31-50%),131.15421196,244.41847826,113.2642663,262.8892663,,0,,194,121,69,252.15421196,46.340304183,-3.164954528,113.2642663,-7.735733696
Alabama,Lamar County,01075,Middle (81-120%),127.32065217,141.49320652,14.172554348,0,,0,,194,121,69,127.32065217,10.016420361,10.016420361,14.172554348,14.172554348
Alabama,Lamar County,01075,Low (51-80%),131.15421196,453.63790761,300.06317935,169.60597826,22.420516304,0,0,194,121,69,200.15421196,71.088348271,55.877979199,322.48369565,253.48369565
Alabama,Lamar County,01075,Extremely low (0-30% AMI),174.94972826,486.04891304,296.46195652,352.91983696,14.637228261,0,0,194,121,69,368.94972826,64.005736138,24.092057742,311.09918478,117.09918478
Alabama,Lauderdale County,01077,Middle (81-120%),2360.1719766,2416.0897269,55.917750325,228.10013004,,0,,996,456,97,2360.1719766,2.3143904675,2.3143904675,55.917750325,55.917750325
Alabama,Lauderdale County,01077,Very low (31-50%),512.1180104,2678.5156047,2029.0946034,2542.319896,172.18237971,0,34.879388817,996,456,97,968.1180104,80.880529144,63.856174341,2166.3975943,1710.3975943
Alabama,Lauderdale County,01077,Extremely low (0-30% AMI),1916.7054616,3377.2106632,1391.300065,1693.5881014,140.07119636,17.716514954,53.149544863,996,456,97,2912.7054616,43.245901639,13.754107987,1460.5052016,464.50520156
Alabama,Lauderdale County,01077,High (over 120%),2401.1414174,2421.6261378,20.484720416,0,,0,,996,456,97,2401.1414174,0.845907636,0.845907636,20.484720416,20.484720416
Alabama,Lauderdale County,01077,Low (51-80%),-716.9652146,2515.7451235,2906.6157347,2541.7662549,326.09460338,0,0,996,456,97,-619.9652146,128.49911972,124.64340321,3232.7103381,3135.7103381
Alabama,Lawrence County,01079,High (over 120%),314.86185984,338.40683962,36.083726415,0,,12.538746631,,156,49,11,314.86185984,6.9575957184,6.9575957184,23.544979784,23.544979784
Alabama,Lawrence County,01079,Low (51-80%),-104.7681941,551.28689353,534.42924528,371.28621968,144.61354447,0,22.987702156,156,49,11,-93.76819407,119.00429618,117.00896487,656.0550876,645.0550876
Alabama,Lawrence County,01079,Middle (81-120%),310.82159704,328.51516173,17.69356469,0,,0,,156,49,11,310.82159704,5.3859202714,5.3859202714,17.69356469,17.69356469
Alabama,Lawrence County,01079,Very low (31-50%),162.72506739,468.11320755,255.37247305,473.54666442,50.015667116,0,0,156,49,11,211.72506739,65.238095238,54.770541832,305.38814016,256.38814016
Alabama,Lawrence County,01079,Extremely low (0-30% AMI),302.88039084,526.62735849,223.74696765,300.79059973,,0,,156,49,11,458.88039084,42.486772487,12.864308427,223.74696765,67.746967655
Alabama,Lee County,01081,Low (51-80%),-1222,5631,6386,4669,467,0,0,1025,261,50,-1172,121.70129639,120.81335464,6853,6803
Alabama,Lee County,01081,High (over 120%),4566,4566,472,0,,472,,1025,261,50,4566,0,0,0,0
Alabama,Lee County,01081,Very low (31-50%),-2910,4048,5555,3608,1403,0,0,1025,261,50,-2649,171.88735178,165.43972332,6958,6697
Alabama,Lee County,01081,Middle (81-120%),2229,2810,301,268,280,0,0,1025,261,50,2229,20.676156584,20.676156584,581,581
Alabama,Lee County,01081,Extremely low (0-30% AMI),5970,7547,1577,1766,,0,,1025,261,50,6995,20.895720154,7.3141645687,1577,552
Alabama,Limestone County,01083,Middle (81-120%),827.54613366,845.41570765,0,142.34039976,17.869573996,0,0,529,97,8,827.54613366,2.1137026239,2.1137026239,17.869573996,17.869573996
Alabama,Limestone County,01083,Extremely low (0-30% AMI),1093.741167,2642.8483747,1335.9047042,844.18332324,213.20250353,0,0,529,97,8,1622.741167,58.615061786,38.598779162,1549.1072078,1020.1072078
Alabama,Limestone County,01083,Very low (31-50%),-384.503937,1947.7835655,2332.2875025,2096.2858873,,0,,529,97,8,-287.503937,119.74058842,114.76056899,2332.2875025,2235.2875025
Alabama,Limestone County,01083,High (over 120%),1033.3543307,1219.4443771,186.09004644,0,,0,,529,97,8,1033.3543307,15.260232441,15.260232441,186.09004644,186.09004644
Alabama,Limestone County,01083,Low (51-80%),1045.6781748,2069.7896225,809.06036745,979.12941652,215.05108015,0,0,529,97,8,1053.6781748,49.479011611,49.092498899,1024.1114476,1016.1114476
Alabama,Lowndes County,01085,Low (51-80%),-1.009877705,175.02775165,173.53951082,181.51222954,12.224835372,9.7267168391,0,148,36,10,8.9901222954,100.57698148,94.863601794,176.03762935,166.03762935
Alabama,Lowndes County,01085,High (over 120%),174.33678269,179.75823142,5.42144873,0,,0,,148,36,10,174.33678269,3.0159668835,3.0159668835,5.42144873,5.42144873
Alabama,Lowndes County,01085,Very low (31-50%),-23.54609595,157.59407338,192.40827846,109.11994356,2.0197554092,13.287864534,0,148,36,10,12.453904045,114.94097808,92.097479443,181.14016933,145.14016933
Alabama,Lowndes County,01085,Extremely low (0-30% AMI),149.99341486,212.18062088,62.187206021,106.72812794,,0,,148,36,10,297.99341486,29.308617234,-40.44327593,62.187206021,-85.81279398
Alabama,Lowndes County,01085,Middle (81-120%),145.36923801,162.69661336,3.4548447789,52.885700847,13.872530574,0,0,148,36,10,145.36923801,10.650114342,10.650114342,17.327375353,17.327375353
Alabama,Macon County,01087,Middle (81-120%),205.1864444,433.74511954,209.12711121,181.27067339,19.431563939,0,0,458,149,58,205.1864444,52.694235589,52.694235589,228.55867515,228.55867515
Alabama,Macon County,01087,High (over 120%),592.45887256,698.44922132,63.050669006,0,42.939679754,0,0,458,149,58,592.45887256,15.175097276,15.175097276,105.99034876,105.99034876
Alabama,Macon County,01087,Extremely low (0-30% AMI),418.11833735,818.70750165,366.07435841,369.60737004,55.033450318,12.909080939,7.6095635008,458,149,58,876.11833735,48.929460581,-7.012374455,400.58916429,-57.41083571
Alabama,Macon County,01087,Very low (31-50%),64.001864444,427.49440667,335.63610441,367.43320904,104.63149814,0,76.77506032,458,149,58,213.00186444,85.028607756,50.17435056,363.49254222,214.49254222
Alabama,Macon County,01087,Low (51-80%),-251.6591358,666.51623163,682.82243913,469.89054617,266.47060759,0,31.117679316,458,149,58,-193.6591358,137.75739042,129.0554268,918.17536741,860.17536741
Alabama,Madison County,01089,High (over 120%),6827.6293205,7761.2122986,1487.5829781,0,,554,,2396,339,25,6827.6293205,12.028829288,12.028829288,933.58297809,933.58297809
Alabama,Madison County,01089,Extremely low (0-30% AMI),9428.5231382,13433.492225,4088.1334429,2865.800328,136.83564361,220,0,2396,339,25,11824.523138,29.81331302,11.977295699,4004.9690865,1608.9690865
Alabama,Madison County,01089,Middle (81-120%),5026.2059099,5687.7505049,647.22615804,1017.8857583,14.318436904,0,0,2396,339,25,5026.2059099,11.631041031,11.631041031,661.54459494,661.54459494
Alabama,Madison County,01089,Low (51-80%),-314.9343056,9078.4801323,7585.626281,6979.7997388,2223.3385656,85.550408719,330,2396,339,25,-289.9343056,103.46902016,103.19364367,9393.414438,9368.414438
Alabama,Madison County,01089,Very low (31-50%),-5519.73857,8659.382647,12459.486339,7488.776783,1763.6348774,44,0,2396,339,25,-5180.73857,163.74286476,159.82803603,14179.121217,13840.121217
Alabama,Marengo County,01091,Low (51-80%),-95.39569762,283.69959097,364.41902742,79.848810786,23.506892895,8.8306317225,0,228,98,24,-71.39569762,133.62560281,125.16595014,379.09528859,355.09528859
Alabama,Marengo County,01091,Extremely low (0-30% AMI),536.18103318,793.0156037,247.8795637,306.4602333,30.720648387,0,21.765641569,228,98,24,764.18103318,32.387076537,3.6360659721,256.83457052,28.83457052
Alabama,Marengo County,01091,Very low (31-50%),-23.5068929,377.10528708,437.80033328,347.50401454,19.029389486,37.18815331,19.029389486,228,98,24,74.493107105,106.23350923,80.246071944,400.61217997,302.61217997
Alabama,Marengo County,01091,High (over 120%),181.71201333,189.79639449,8.0843811544,0,,0,,228,98,24,181.71201333,4.2595019659,4.2595019659,8.0843811544,8.0843811544
Alabama,Marengo County,01091,Middle (81-120%),156.33949402,224.24829571,67.908801697,7.9600060597,,0,,228,98,24,156.33949402,30.282861897,30.282861897,67.908801697,67.908801697
Alabama,Marion County,01093,Middle (81-120%),342.12132498,370.12515018,28.003825196,11.117035111,,0,,405,259,141,342.12132498,7.5660422381,7.5660422381,28.003825196,28.003825196
Alabama,Marion County,01093,High (over 120%),444.81780227,445.81617678,0.9983745124,0,,0,,405,259,141,444.81780227,0.2239430878,0.2239430878,0.9983745124,0.9983745124
Alabama,Marion County,01093,Low (51-80%),198.98691924,931.73142792,676.86165598,426.39297577,55.882852695,0,0,405,259,141,339.98691924,78.643317883,63.510201647,732.74450868,591.74450868
Alabama,Marion County,01093,Extremely low (0-30% AMI),405.4603116,1031.5262269,596.58569147,712.01818956,32.934059973,0.8634590377,2.5903771131,405,259,141,810.4603116,60.693165037,21.430954398,626.06591529,221.06591529
Alabama,Marion County,01093,Very low (31-50%),258.88938998,566.49530022,300.9141027,592.80243169,8.3917425228,0,1.6999349805,405,259,141,517.88938998,54.299816807,8.5801082937,307.60591024,48.605910238
Alabama,Marshall County,01095,Extremely low (0-30% AMI),1078.7356948,2786.6594005,1673.9618529,782.01634877,33.961852861,0,0,1010,517,181,2088.7356948,61.289288005,25.045174361,1707.9237057,697.92370572
Alabama,Marshall County,01095,Middle (81-120%),1091.2479564,1178.8337875,60.773841962,60.773841962,26.811989101,0,0,1010,517,181,1091.2479564,7.4298711145,7.4298711145,87.585831063,87.585831063
Alabama,Marshall County,01095,Low (51-80%),662.25613079,3004.7302452,1923.3133515,1202.0708447,440.61035422,21.449591281,0,1010,517,181,843.25613079,77.959547888,71.935712628,2342.4741144,2161.4741144
Alabama,Marshall County,01095,High (over 120%),782.01634877,1006.3433243,224.32697548,0,,0,,1010,517,181,782.01634877,22.291296625,22.291296625,224.32697548,224.32697548
Alabama,Marshall County,01095,Very low (31-50%),-262.7574932,1178.8337875,923.22615804,2304.9373297,518.36512262,0,0,1010,517,181,254.24250681,122.28961334,78.432709555,1441.5912807,924.59128065
Alabama,Mobile County,01097,Middle (81-120%),1268,8423,5266,2830,1962,73,0,6158,2518,560,1268,84.945981242,84.945981242,7155,7155
Alabama,Mobile County,01097,Very low (31-50%),2573,10314,6451,2262,1561,59,212,6158,2518,560,5091,75.053325577,50.639906923,7741,5223
Alabama,Mobile County,01097,Low (51-80%),-14726,8690,17377,10779,7135,292,804,6158,2518,560,-14166,269.45914845,263.01495972,23416,22856
Alabama,Mobile County,01097,Extremely low (0-30% AMI),10960,14509,3012,2909,537,0,0,6158,2518,560,17118,24.460679578,-17.98194224,3549,-2609
Alabama,Mobile County,01097,High (over 120%),9058,10048,1098,0,,108,,6158,2518,560,9058,9.8527070064,9.8527070064,990,990
